Rep	Year	RepSeason	Species	IndID	Status	Natal_X	Natal_Y	X	Y	Sex	ProbViable	DistMoved
0	0	0	0	10209	0	2	132	2	132	0	0.940975	0
0	0	0	0	10197	0	2	132	2	132	1	0.935035	0
0	0	0	0	10204	0	2	132	2	132	0	0.937147	0
0	0	0	0	10206	0	2	132	2	132	1	0.944817	0
0	0	0	0	10194	0	2	132	2	132	0	0.940577	0
0	0	0	0	10205	0	2	132	2	132	1	0.937397	0
0	0	0	0	10192	0	2	132	2	132	1	0.946011	0
0	0	0	0	10203	0	2	132	2	132	0	0.943958	0
0	0	0	0	10198	0	2	132	2	132	1	0.927071	0
0	0	0	0	10207	0	2	132	2	132	1	0.943461	0
0	0	0	0	10201	0	2	132	2	132	1	0.946869	0
0	0	0	0	10200	0	2	132	2	132	0	0.943404	0
0	0	0	0	10208	0	2	132	2	132	0	0.950819	0
0	0	0	0	10193	0	2	132	2	132	1	0.938274	0
0	0	0	0	10195	0	2	132	2	132	0	0.939926	0
0	0	0	0	10196	0	2	132	2	132	1	0.932064	0
0	0	0	0	10221	0	13	130	13	130	1	0.938925	0
0	0	0	0	10217	0	13	130	13	130	1	0.94487	0
0	0	0	0	10214	0	13	130	13	130	1	0.940448	0
0	0	0	0	10215	0	13	130	13	130	1	0.939284	0
0	0	0	0	10223	0	13	130	13	130	0	0.948904	0
0	0	0	0	10225	0	13	130	13	130	0	0.947378	0
0	0	0	0	10212	0	13	130	13	130	1	0.941444	0
0	0	0	0	10224	0	13	130	13	130	0	0.937578	0
0	0	0	0	10210	0	13	130	13	130	1	0.937349	0
0	0	0	0	10222	0	13	130	13	130	1	0.934897	0
0	0	0	0	10216	0	13	130	13	130	0	0.938355	0
0	0	0	0	10211	0	13	130	13	130	1	0.933687	0
0	0	0	0	10220	0	13	130	13	130	0	0.948406	0
0	0	0	0	10219	0	13	130	13	130	1	0.934706	0
0	0	0	0	10213	0	13	130	13	130	1	0.93734	0
0	0	0	0	12352	5	9	131	13	130	1	0.940056	412.311
0	0	0	0	10237	0	10	93	10	93	0	0.950915	0
0	0	0	0	10234	0	10	93	10	93	1	0.943863	0
0	0	0	0	10231	0	10	93	10	93	1	0.941696	0
0	0	0	0	10232	0	10	93	10	93	1	0.947062	0
0	0	0	0	10240	0	10	93	10	93	0	0.947827	0
0	0	0	0	10242	0	10	93	10	93	0	0.942853	0
0	0	0	0	10229	0	10	93	10	93	1	0.940418	0
0	0	0	0	10241	0	10	93	10	93	1	0.9382	0
0	0	0	0	10226	0	10	93	10	93	0	0.943234	0
0	0	0	0	10239	0	10	93	10	93	1	0.937497	0
0	0	0	0	10233	0	10	93	10	93	1	0.940468	0
0	0	0	0	10243	0	10	93	10	93	0	0.942184	0
0	0	0	0	10236	0	10	93	10	93	1	0.934616	0
0	0	0	0	10235	0	10	93	10	93	0	0.942198	0
0	0	0	0	10230	0	10	93	10	93	1	0.943582	0
0	0	0	0	10228	0	10	93	10	93	1	0.941385	0
0	0	0	0	10244	0	10	146	10	146	1	0.937923	0
0	0	0	0	10293	0	11	96	11	96	1	0.944361	0
0	0	0	0	10253	0	11	96	11	96	0	0.94165	0
0	0	0	0	10279	0	11	96	11	96	0	0.943721	0
0	0	0	0	10287	0	11	96	11	96	0	0.937157	0
0	0	0	0	10260	0	11	96	11	96	1	0.944446	0
0	0	0	0	10272	0	11	96	11	96	0	0.936928	0
0	0	0	0	10248	0	11	96	11	96	1	0.948314	0
0	0	0	0	10261	0	11	96	11	96	1	0.942449	0
0	0	0	0	10266	0	11	96	11	96	1	0.937785	0
0	0	0	0	10274	0	11	96	11	96	0	0.942351	0
0	0	0	0	10252	0	11	96	11	96	0	0.941372	0
0	0	0	0	10263	0	11	96	11	96	0	0.941735	0
0	0	0	0	10255	0	11	96	11	96	1	0.933534	0
0	0	0	0	10269	0	11	96	11	96	1	0.944649	0
0	0	0	0	10291	0	11	96	11	96	0	0.934818	0
0	0	0	0	10246	0	11	96	11	96	1	0.935503	0
0	0	0	0	10277	0	11	96	11	96	0	0.942889	0
0	0	0	0	10284	0	11	96	11	96	0	0.941833	0
0	0	0	0	10267	0	11	96	11	96	1	0.946091	0
0	0	0	0	10275	0	11	96	11	96	1	0.942843	0
0	0	0	0	10292	0	11	96	11	96	0	0.933634	0
0	0	0	0	10273	0	11	96	11	96	1	0.939739	0
0	0	0	0	10268	0	11	96	11	96	0	0.941644	0
0	0	0	0	10251	0	11	96	11	96	0	0.943423	0
0	0	0	0	10288	0	11	96	11	96	1	0.934878	0
0	0	0	0	10289	0	11	96	11	96	1	0.938866	0
0	0	0	0	10285	0	11	96	11	96	0	0.943831	0
0	0	0	0	10278	0	11	96	11	96	0	0.941035	0
0	0	0	0	10270	0	11	96	11	96	0	0.929883	0
0	0	0	0	10249	0	11	96	11	96	0	0.943087	0
0	0	0	0	10290	0	11	96	11	96	1	0.946001	0
0	0	0	0	10265	0	11	96	11	96	1	0.936206	0
0	0	0	0	10276	0	11	96	11	96	1	0.938139	0
0	0	0	0	10250	0	11	96	11	96	1	0.938591	0
0	0	0	0	10257	0	11	96	11	96	0	0.936742	0
0	0	0	0	10271	0	11	96	11	96	0	0.935529	0
0	0	0	0	10286	0	11	96	11	96	1	0.947364	0
0	0	0	0	10262	0	11	96	11	96	0	0.944631	0
0	0	0	0	10281	0	11	96	11	96	1	0.938684	0
0	0	0	0	10245	0	11	96	11	96	1	0.942596	0
0	0	0	0	10264	0	11	96	11	96	0	0.932602	0
0	0	0	0	10254	0	11	96	11	96	1	0.929618	0
0	0	0	0	10256	0	11	96	11	96	1	0.928752	0
0	0	0	0	13578	4	11	97	11	96	0	0.946733	100
0	0	0	0	13579	4	11	97	11	96	0	0.941541	100
0	0	0	0	10305	0	4	84	4	84	0	0.932361	0
0	0	0	0	10302	0	4	84	4	84	0	0.943055	0
0	0	0	0	10312	0	4	84	4	84	1	0.952961	0
0	0	0	0	10300	0	4	84	4	84	0	0.937236	0
0	0	0	0	10307	0	4	84	4	84	1	0.929951	0
0	0	0	0	10309	0	4	84	4	84	1	0.931686	0
0	0	0	0	10297	0	4	84	4	84	0	0.936779	0
0	0	0	0	10308	0	4	84	4	84	1	0.945528	0
0	0	0	0	10313	0	4	84	4	84	1	0.953237	0
0	0	0	0	10306	0	4	84	4	84	1	0.931863	0
0	0	0	0	10301	0	4	84	4	84	1	0.939319	0
0	0	0	0	10310	0	4	84	4	84	1	0.940507	0
0	0	0	0	10304	0	4	84	4	84	0	0.940042	0
0	0	0	0	10316	0	4	84	4	84	1	0.938244	0
0	0	0	0	10311	0	4	84	4	84	1	0.936637	0
0	0	0	0	10295	0	4	84	4	84	1	0.943016	0
0	0	0	0	10298	0	4	84	4	84	0	0.941569	0
0	0	0	0	10299	0	4	84	4	84	0	0.943253	0
0	0	0	0	10314	0	4	84	4	84	0	0.943266	0
0	0	0	0	10294	0	4	84	4	84	1	0.945522	0
0	0	0	0	10303	0	4	84	4	84	1	0.94041	0
0	0	0	0	10318	0	4	84	4	84	1	0.935804	0
0	0	0	0	10315	0	4	84	4	84	1	0.933675	0
0	0	0	0	11435	5	5	83	4	84	1	0.936522	141.421
0	0	0	0	10326	0	6	67	6	67	0	0.949955	0
0	0	0	0	10327	0	6	67	6	67	1	0.948804	0
0	0	0	0	10323	0	6	67	6	67	1	0.948489	0
0	0	0	0	10325	0	6	67	6	67	1	0.944458	0
0	0	0	0	10330	0	6	67	6	67	1	0.945222	0
0	0	0	0	10322	0	6	67	6	67	1	0.947343	0
0	0	0	0	10321	0	6	67	6	67	0	0.952121	0
0	0	0	0	10328	0	6	67	6	67	0	0.936269	0
0	0	0	0	10319	0	6	67	6	67	1	0.940355	0
0	0	0	0	10320	0	6	67	6	67	0	0.941181	0
0	0	0	0	14240	5	6	65	6	67	1	0.943145	200
0	0	0	0	10340	0	3	61	3	61	0	0.941271	0
0	0	0	0	10341	0	3	61	3	61	0	0.93824	0
0	0	0	0	10336	0	3	61	3	61	1	0.943643	0
0	0	0	0	10337	0	3	61	3	61	1	0.934377	0
0	0	0	0	10332	0	3	61	3	61	0	0.943671	0
0	0	0	0	10335	0	3	61	3	61	0	0.950431	0
0	0	0	0	10334	0	3	61	3	61	0	0.944809	0
0	0	0	0	10342	0	3	61	3	61	0	0.939903	0
0	0	0	0	10331	0	3	61	3	61	1	0.943608	0
0	0	0	0	11978	5	1	64	3	61	1	0.940167	360.555
0	0	0	0	16346	5	5	61	3	61	1	0.938525	200
0	0	0	0	10346	0	7	56	7	56	0	0.939398	0
0	0	0	0	10343	0	7	56	7	56	0	0.938886	0
0	0	0	0	10348	0	7	56	7	56	0	0.94028	0
0	0	0	0	10347	0	7	56	7	56	0	0.936346	0
0	0	0	0	10344	0	7	56	7	56	0	0.936639	0
0	0	0	0	10361	0	11	88	11	88	0	0.943073	0
0	0	0	0	10358	0	11	88	11	88	1	0.9344	0
0	0	0	0	10385	0	11	88	11	88	0	0.940141	0
0	0	0	0	10375	0	11	88	11	88	0	0.944899	0
0	0	0	0	10363	0	11	88	11	88	1	0.937433	0
0	0	0	0	10376	0	11	88	11	88	0	0.940612	0
0	0	0	0	10351	0	11	88	11	88	1	0.935209	0
0	0	0	0	10364	0	11	88	11	88	1	0.935812	0
0	0	0	0	10369	0	11	88	11	88	1	0.939321	0
0	0	0	0	10380	0	11	88	11	88	0	0.949758	0
0	0	0	0	10357	0	11	88	11	88	1	0.941952	0
0	0	0	0	10366	0	11	88	11	88	0	0.940367	0
0	0	0	0	10360	0	11	88	11	88	0	0.944952	0
0	0	0	0	10373	0	11	88	11	88	0	0.943256	0
0	0	0	0	10367	0	11	88	11	88	1	0.938309	0
0	0	0	0	10350	0	11	88	11	88	1	0.941687	0
0	0	0	0	10383	0	11	88	11	88	1	0.947364	0
0	0	0	0	10387	0	11	88	11	88	0	0.939237	0
0	0	0	0	10370	0	11	88	11	88	0	0.945123	0
0	0	0	0	10381	0	11	88	11	88	0	0.944829	0
0	0	0	0	10359	0	11	88	11	88	1	0.941821	0
0	0	0	0	10377	0	11	88	11	88	0	0.943424	0
0	0	0	0	10371	0	11	88	11	88	1	0.936817	0
0	0	0	0	10356	0	11	88	11	88	0	0.933052	0
0	0	0	0	10365	0	11	88	11	88	0	0.946019	0
0	0	0	0	10386	0	11	88	11	88	0	0.945897	0
0	0	0	0	10388	0	11	88	11	88	0	0.940418	0
0	0	0	0	10384	0	11	88	11	88	0	0.93761	0
0	0	0	0	10374	0	11	88	11	88	0	0.94368	0
0	0	0	0	10353	0	11	88	11	88	0	0.937258	0
0	0	0	0	10349	0	11	88	11	88	0	0.936411	0
0	0	0	0	10368	0	11	88	11	88	1	0.942402	0
0	0	0	0	10382	0	11	88	11	88	0	0.934064	0
0	0	0	0	10354	0	11	88	11	88	1	0.947365	0
0	0	0	0	10362	0	11	88	11	88	1	0.938321	0
0	0	0	0	12033	4	12	87	11	88	0	0.93745	141.421
0	0	0	0	13763	4	11	89	11	88	1	0.940934	100
0	0	0	0	18224	5	18	86	11	88	0	0.923907	728.011
0	0	0	0	10401	0	7	73	7	73	1	0.948889	0
0	0	0	0	10398	0	7	73	7	73	0	0.942168	0
0	0	0	0	10393	0	7	73	7	73	1	0.944944	0
0	0	0	0	10396	0	7	73	7	73	0	0.945707	0
0	0	0	0	10403	0	7	73	7	73	0	0.942116	0
0	0	0	0	10405	0	7	73	7	73	1	0.948526	0
0	0	0	0	10391	0	7	73	7	73	1	0.939297	0
0	0	0	0	10404	0	7	73	7	73	0	0.95017	0
0	0	0	0	10389	0	7	73	7	73	1	0.938178	0
0	0	0	0	10402	0	7	73	7	73	1	0.939714	0
0	0	0	0	10397	0	7	73	7	73	0	0.942831	0
0	0	0	0	10407	0	7	73	7	73	0	0.936791	0
0	0	0	0	10400	0	7	73	7	73	0	0.942447	0
0	0	0	0	10399	0	7	73	7	73	1	0.945354	0
0	0	0	0	10392	0	7	73	7	73	0	0.938346	0
0	0	0	0	10390	0	7	73	7	73	1	0.940914	0
0	0	0	0	14608	4	10	73	7	73	0	0.934286	300
0	0	0	0	19157	5	9	74	7	73	0	0.945123	223.607
0	0	0	0	10422	0	1	126	1	126	1	0.948804	0
0	0	0	0	10417	0	1	126	1	126	1	0.942526	0
0	0	0	0	10413	0	1	126	1	126	0	0.940794	0
0	0	0	0	10415	0	1	126	1	126	0	0.932449	0
0	0	0	0	10425	0	1	126	1	126	0	0.933952	0
0	0	0	0	10427	0	1	126	1	126	1	0.938717	0
0	0	0	0	10411	0	1	126	1	126	1	0.93462	0
0	0	0	0	10426	0	1	126	1	126	0	0.936123	0
0	0	0	0	10408	0	1	126	1	126	1	0.937433	0
0	0	0	0	10423	0	1	126	1	126	1	0.942659	0
0	0	0	0	10416	0	1	126	1	126	0	0.942843	0
0	0	0	0	10410	0	1	126	1	126	1	0.94443	0
0	0	0	0	10421	0	1	126	1	126	1	0.939681	0
0	0	0	0	10419	0	1	126	1	126	0	0.9414	0
0	0	0	0	10412	0	1	126	1	126	1	0.936127	0
0	0	0	0	11091	5	3	127	1	126	0	0.940502	223.607
0	0	0	0	11100	5	3	127	1	126	0	0.938922	223.607
0	0	0	0	17815	5	2	127	1	126	1	0.942049	141.421
0	0	0	0	17980	5	4	126	1	126	1	0.950041	300
0	0	0	0	10438	0	2	86	2	86	0	0.939847	0
0	0	0	0	10435	0	2	86	2	86	0	0.952458	0
0	0	0	0	10449	0	2	86	2	86	0	0.943082	0
0	0	0	0	10433	0	2	86	2	86	1	0.945369	0
0	0	0	0	10442	0	2	86	2	86	1	0.941184	0
0	0	0	0	10445	0	2	86	2	86	0	0.939785	0
0	0	0	0	10430	0	2	86	2	86	0	0.938468	0
0	0	0	0	10444	0	2	86	2	86	0	0.946342	0
0	0	0	0	10428	0	2	86	2	86	0	0.935401	0
0	0	0	0	10439	0	2	86	2	86	0	0.939636	0
0	0	0	0	10434	0	2	86	2	86	1	0.938125	0
0	0	0	0	10446	0	2	86	2	86	0	0.940818	0
0	0	0	0	10437	0	2	86	2	86	1	0.939165	0
0	0	0	0	10436	0	2	86	2	86	1	0.942597	0
0	0	0	0	10448	0	2	86	2	86	0	0.943277	0
0	0	0	0	10429	0	2	86	2	86	0	0.941421	0
0	0	0	0	10431	0	2	86	2	86	1	0.933768	0
0	0	0	0	10432	0	2	86	2	86	1	0.944485	0
0	0	0	0	11112	4	1	85	2	86	0	0.940521	141.421
0	0	0	0	11116	5	1	85	2	86	1	0.940628	141.421
0	0	0	0	11142	5	1	85	2	86	0	0.943028	141.421
0	0	0	0	12851	5	2	89	2	86	1	0.941193	300
0	0	0	0	14192	5	6	85	2	86	0	0.933252	412.311
0	0	0	0	14923	5	2	85	2	86	1	0.934844	100
0	0	0	0	10461	0	19	92	19	92	0	0.946964	0
0	0	0	0	10458	0	19	92	19	92	1	0.948224	0
0	0	0	0	10468	0	19	92	19	92	1	0.937844	0
0	0	0	0	10456	0	19	92	19	92	0	0.93603	0
0	0	0	0	10463	0	19	92	19	92	0	0.943576	0
0	0	0	0	10465	0	19	92	19	92	1	0.943742	0
0	0	0	0	10453	0	19	92	19	92	0	0.944088	0
0	0	0	0	10464	0	19	92	19	92	1	0.946656	0
0	0	0	0	10470	0	19	92	19	92	0	0.936901	0
0	0	0	0	10462	0	19	92	19	92	1	0.93387	0
0	0	0	0	10457	0	19	92	19	92	1	0.940637	0
0	0	0	0	10466	0	19	92	19	92	1	0.946486	0
0	0	0	0	10460	0	19	92	19	92	0	0.94447	0
0	0	0	0	10474	0	19	92	19	92	1	0.939401	0
0	0	0	0	10467	0	19	92	19	92	1	0.940346	0
0	0	0	0	10452	0	19	92	19	92	1	0.935712	0
0	0	0	0	10454	0	19	92	19	92	1	0.943895	0
0	0	0	0	10455	0	19	92	19	92	1	0.942609	0
0	0	0	0	10471	0	19	92	19	92	1	0.942313	0
0	0	0	0	10451	0	19	92	19	92	1	0.947989	0
0	0	0	0	10459	0	19	92	19	92	1	0.93028	0
0	0	0	0	10473	0	19	92	19	92	0	0.943145	0
0	0	0	0	15866	5	19	91	19	92	0	0.936221	100
0	0	0	0	10488	0	2	64	2	64	0	0.946227	0
0	0	0	0	10485	0	2	64	2	64	0	0.937369	0
0	0	0	0	10481	0	2	64	2	64	1	0.941603	0
0	0	0	0	10482	0	2	64	2	64	0	0.93815	0
0	0	0	0	10487	0	2	64	2	64	0	0.947969	0
0	0	0	0	10480	0	2	64	2	64	1	0.94	0
0	0	0	0	10478	0	2	64	2	64	0	0.945044	0
0	0	0	0	10486	0	2	64	2	64	0	0.937378	0
0	0	0	0	10476	0	2	64	2	64	0	0.93673	0
0	0	0	0	10477	0	2	64	2	64	1	0.940149	0
0	0	0	0	10483	0	2	64	2	64	0	0.933628	0
0	0	0	0	11966	4	1	64	2	64	0	0.953685	100
0	0	0	0	18953	4	3	65	2	64	0	0.947239	141.421
0	0	0	0	10490	0	2	55	2	55	0	0.947981	0
0	0	0	0	10489	0	2	55	2	55	1	0.934799	0
0	0	0	0	10503	0	6	108	6	108	0	0.944795	0
0	0	0	0	10500	0	6	108	6	108	1	0.937814	0
0	0	0	0	10525	0	6	108	6	108	0	0.942519	0
0	0	0	0	10530	0	6	108	6	108	1	0.934057	0
0	0	0	0	10505	0	6	108	6	108	0	0.940379	0
0	0	0	0	10518	0	6	108	6	108	0	0.938919	0
0	0	0	0	10493	0	6	108	6	108	1	0.931323	0
0	0	0	0	10506	0	6	108	6	108	0	0.941162	0
0	0	0	0	10512	0	6	108	6	108	0	0.947744	0
0	0	0	0	10520	0	6	108	6	108	1	0.94179	0
0	0	0	0	10498	0	6	108	6	108	0	0.948718	0
0	0	0	0	10508	0	6	108	6	108	0	0.929626	0
0	0	0	0	10502	0	6	108	6	108	0	0.948179	0
0	0	0	0	10515	0	6	108	6	108	1	0.941311	0
0	0	0	0	10509	0	6	108	6	108	0	0.947478	0
0	0	0	0	10492	0	6	108	6	108	0	0.935286	0
0	0	0	0	10523	0	6	108	6	108	1	0.937065	0
0	0	0	0	10527	0	6	108	6	108	0	0.945016	0
0	0	0	0	10513	0	6	108	6	108	1	0.94026	0
0	0	0	0	10521	0	6	108	6	108	0	0.940756	0
0	0	0	0	10501	0	6	108	6	108	0	0.952528	0
0	0	0	0	10519	0	6	108	6	108	1	0.938778	0
0	0	0	0	10514	0	6	108	6	108	1	0.941886	0
0	0	0	0	10496	0	6	108	6	108	1	0.939236	0
0	0	0	0	10531	0	6	108	6	108	0	0.937063	0
0	0	0	0	10532	0	6	108	6	108	1	0.936504	0
0	0	0	0	10528	0	6	108	6	108	0	0.947865	0
0	0	0	0	10524	0	6	108	6	108	0	0.938649	0
0	0	0	0	10516	0	6	108	6	108	1	0.940062	0
0	0	0	0	10494	0	6	108	6	108	0	0.944009	0
0	0	0	0	10533	0	6	108	6	108	1	0.941235	0
0	0	0	0	10511	0	6	108	6	108	0	0.945092	0
0	0	0	0	10522	0	6	108	6	108	0	0.932104	0
0	0	0	0	10495	0	6	108	6	108	1	0.942296	0
0	0	0	0	10504	0	6	108	6	108	0	0.951622	0
0	0	0	0	10517	0	6	108	6	108	1	0.942955	0
0	0	0	0	10529	0	6	108	6	108	1	0.943995	0
0	0	0	0	10507	0	6	108	6	108	1	0.943586	0
0	0	0	0	10526	0	6	108	6	108	0	0.944228	0
0	0	0	0	10491	0	6	108	6	108	0	0.945262	0
0	0	0	0	10713	4	7	107	6	108	1	0.940806	141.421
0	0	0	0	16032	4	2	105	6	108	1	0.942479	500
0	0	0	0	10546	0	17	125	17	125	0	0.930512	0
0	0	0	0	10542	0	17	125	17	125	0	0.948904	0
0	0	0	0	10553	0	17	125	17	125	1	0.9428	0
0	0	0	0	10540	0	17	125	17	125	0	0.942805	0
0	0	0	0	10548	0	17	125	17	125	1	0.93764	0
0	0	0	0	10550	0	17	125	17	125	1	0.950151	0
0	0	0	0	10537	0	17	125	17	125	0	0.932066	0
0	0	0	0	10549	0	17	125	17	125	0	0.931767	0
0	0	0	0	10535	0	17	125	17	125	1	0.948651	0
0	0	0	0	10547	0	17	125	17	125	1	0.927871	0
0	0	0	0	10541	0	17	125	17	125	1	0.952339	0
0	0	0	0	10551	0	17	125	17	125	0	0.935473	0
0	0	0	0	10544	0	17	125	17	125	1	0.948156	0
0	0	0	0	10543	0	17	125	17	125	0	0.954741	0
0	0	0	0	10552	0	17	125	17	125	1	0.926686	0
0	0	0	0	10536	0	17	125	17	125	1	0.931203	0
0	0	0	0	10538	0	17	125	17	125	1	0.932274	0
0	0	0	0	10539	0	17	125	17	125	1	0.930919	0
0	0	0	0	11639	4	16	126	17	125	0	0.947875	141.421
0	0	0	0	11652	4	16	126	17	125	0	0.947169	141.421
0	0	0	0	11653	5	16	126	17	125	1	0.944426	141.421
0	0	0	0	18776	5	19	124	17	125	1	0.936438	223.607
0	0	0	0	18778	4	19	124	17	125	1	0.949595	223.607
0	0	0	0	10556	0	8	65	8	65	1	0.946802	0
0	0	0	0	10554	0	8	65	8	65	0	0.933977	0
0	0	0	0	10555	0	8	65	8	65	0	0.937644	0
0	0	0	0	10557	0	8	65	8	65	1	0.94148	0
0	0	0	0	10570	0	2	94	2	94	1	0.939474	0
0	0	0	0	10567	0	2	94	2	94	0	0.937113	0
0	0	0	0	10596	0	2	94	2	94	0	0.944512	0
0	0	0	0	10587	0	2	94	2	94	1	0.941691	0
0	0	0	0	10573	0	2	94	2	94	0	0.946767	0
0	0	0	0	10588	0	2	94	2	94	1	0.939585	0
0	0	0	0	10561	0	2	94	2	94	1	0.945836	0
0	0	0	0	10574	0	2	94	2	94	0	0.9424	0
0	0	0	0	10581	0	2	94	2	94	1	0.937617	0
0	0	0	0	10591	0	2	94	2	94	0	0.946401	0
0	0	0	0	10566	0	2	94	2	94	0	0.936283	0
0	0	0	0	10576	0	2	94	2	94	0	0.943071	0
0	0	0	0	10569	0	2	94	2	94	1	0.942107	0
0	0	0	0	10585	0	2	94	2	94	0	0.939676	0
0	0	0	0	10578	0	2	94	2	94	0	0.940716	0
0	0	0	0	10560	0	2	94	2	94	1	0.944368	0
0	0	0	0	10594	0	2	94	2	94	0	0.943689	0
0	0	0	0	10564	0	2	94	2	94	0	0.940979	0
0	0	0	0	10582	0	2	94	2	94	1	0.936819	0
0	0	0	0	10592	0	2	94	2	94	0	0.943374	0
0	0	0	0	10568	0	2	94	2	94	0	0.945181	0
0	0	0	0	10590	0	2	94	2	94	0	0.945957	0
0	0	0	0	10584	0	2	94	2	94	1	0.939029	0
0	0	0	0	10565	0	2	94	2	94	1	0.932173	0
0	0	0	0	10575	0	2	94	2	94	0	0.939218	0
0	0	0	0	10593	0	2	94	2	94	0	0.937877	0
0	0	0	0	10572	0	2	94	2	94	1	0.94236	0
0	0	0	0	10595	0	2	94	2	94	0	0.950371	0
0	0	0	0	10586	0	2	94	2	94	0	0.947988	0
0	0	0	0	10563	0	2	94	2	94	1	0.945271	0
0	0	0	0	10559	0	2	94	2	94	1	0.946013	0
0	0	0	0	10579	0	2	94	2	94	0	0.94486	0
0	0	0	0	14015	5	3	95	2	94	0	0.946665	141.421
0	0	0	0	10608	0	0	71	0	71	0	0.945586	0
0	0	0	0	10605	0	0	71	0	71	1	0.945774	0
0	0	0	0	10616	0	0	71	0	71	1	0.937727	0
0	0	0	0	10622	0	0	71	0	71	0	0.948446	0
0	0	0	0	10610	0	0	71	0	71	1	0.939234	0
0	0	0	0	10623	0	0	71	0	71	0	0.934525	0
0	0	0	0	10600	0	0	71	0	71	1	0.946616	0
0	0	0	0	10611	0	0	71	0	71	0	0.949458	0
0	0	0	0	10617	0	0	71	0	71	1	0.934792	0
0	0	0	0	10625	0	0	71	0	71	0	0.934023	0
0	0	0	0	10604	0	0	71	0	71	1	0.95177	0
0	0	0	0	10614	0	0	71	0	71	1	0.940429	0
0	0	0	0	10607	0	0	71	0	71	1	0.938807	0
0	0	0	0	10620	0	0	71	0	71	1	0.934283	0
0	0	0	0	10615	0	0	71	0	71	0	0.937714	0
0	0	0	0	10599	0	0	71	0	71	1	0.930722	0
0	0	0	0	10601	0	0	71	0	71	1	0.939584	0
0	0	0	0	10602	0	0	71	0	71	0	0.944731	0
0	0	0	0	10618	0	0	71	0	71	1	0.943321	0
0	0	0	0	10598	0	0	71	0	71	0	0.945884	0
0	0	0	0	10606	0	0	71	0	71	1	0.947365	0
0	0	0	0	10624	0	0	71	0	71	0	0.934684	0
0	0	0	0	10619	0	0	71	0	71	0	0.941958	0
0	0	0	0	10603	0	0	71	0	71	1	0.939964	0
0	0	0	0	10613	0	0	71	0	71	1	0.942048	0
0	0	0	0	10621	0	0	71	0	71	0	0.944734	0
0	0	0	0	10609	0	0	71	0	71	1	0.938944	0
0	0	0	0	10638	0	3	71	3	71	0	0.945853	0
0	0	0	0	10633	0	3	71	3	71	1	0.936072	0
0	0	0	0	10647	0	3	71	3	71	0	0.945099	0
0	0	0	0	10631	0	3	71	3	71	0	0.939637	0
0	0	0	0	10642	0	3	71	3	71	0	0.942845	0
0	0	0	0	10644	0	3	71	3	71	0	0.943989	0
0	0	0	0	10628	0	3	71	3	71	1	0.940451	0
0	0	0	0	10643	0	3	71	3	71	0	0.944406	0
0	0	0	0	10626	0	3	71	3	71	0	0.945815	0
0	0	0	0	10640	0	3	71	3	71	0	0.937736	0
0	0	0	0	10632	0	3	71	3	71	1	0.942492	0
0	0	0	0	10645	0	3	71	3	71	1	0.939709	0
0	0	0	0	10635	0	3	71	3	71	0	0.946564	0
0	0	0	0	10634	0	3	71	3	71	1	0.943387	0
0	0	0	0	10646	0	3	71	3	71	1	0.938171	0
0	0	0	0	10627	0	3	71	3	71	1	0.941767	0
0	0	0	0	10629	0	3	71	3	71	1	0.939449	0
0	0	0	0	10630	0	3	71	3	71	1	0.93801	0
0	0	0	0	12402	4	0	69	3	71	0	0.945599	360.555
0	0	0	0	12528	5	1	67	3	71	0	0.938234	447.214
0	0	0	0	10659	0	7	68	7	68	0	0.933765	0
0	0	0	0	10655	0	7	68	7	68	0	0.93223	0
0	0	0	0	10667	0	7	68	7	68	1	0.946897	0
0	0	0	0	10653	0	7	68	7	68	0	0.944715	0
0	0	0	0	10662	0	7	68	7	68	1	0.940574	0
0	0	0	0	10664	0	7	68	7	68	0	0.929565	0
0	0	0	0	10650	0	7	68	7	68	1	0.948551	0
0	0	0	0	10663	0	7	68	7	68	1	0.933076	0
0	0	0	0	10648	0	7	68	7	68	0	0.938762	0
0	0	0	0	10660	0	7	68	7	68	0	0.941764	0
0	0	0	0	10654	0	7	68	7	68	1	0.938653	0
0	0	0	0	10665	0	7	68	7	68	1	0.943793	0
0	0	0	0	10658	0	7	68	7	68	1	0.938317	0
0	0	0	0	10656	0	7	68	7	68	1	0.936578	0
0	0	0	0	10666	0	7	68	7	68	1	0.938391	0
0	0	0	0	10649	0	7	68	7	68	0	0.946883	0
0	0	0	0	10651	0	7	68	7	68	0	0.936555	0
0	0	0	0	10652	0	7	68	7	68	0	0.945653	0
0	0	0	0	11935	5	14	70	7	68	0	0.932297	728.011
0	0	0	0	10671	0	7	127	7	127	0	0.934622	0
0	0	0	0	10668	0	7	127	7	127	1	0.938173	0
0	0	0	0	10673	0	7	127	7	127	0	0.948108	0
0	0	0	0	10674	0	7	127	7	127	0	0.95359	0
0	0	0	0	10670	0	7	127	7	127	1	0.943427	0
0	0	0	0	10672	0	7	127	7	127	1	0.939263	0
0	0	0	0	10191	4	2	132	7	127	1	0.93364	707.107
0	0	0	0	14056	4	6	128	7	127	1	0.940134	141.421
0	0	0	0	10679	0	14	59	14	59	0	0.938966	0
0	0	0	0	10676	0	14	59	14	59	1	0.936701	0
0	0	0	0	10678	0	14	59	14	59	1	0.939383	0
0	0	0	0	10683	0	1	133	1	133	0	0.937093	0
0	0	0	0	10681	0	1	133	1	133	0	0.928809	0
